,contract_id,year,firm,bid,winning_bid,inflation_adjusted_bid,inflation_raw_milk_price_adjusted_bid,is_cartel_firm,only_cartels_bidding_on_contract,number_of_bidders_on_contract
5001,88_048025,1988,FLEMINGS,0.12300000000000001,1,0.08636598951507209,0.01976598951507208,0,0,2
5002,88_048025,1988,SMITH,0.1284,0,0.09015766710353863,0.02355766710353864,0,0,2
5003,89_048025,1989,L.G.DAIRY,0.11900000000000001,1,0.08025712037765538,0.00945712037765538,0,0,2
5004,90_048025,1990,SMITH,0.1549,1,0.10083557108140948,0.021135571081409482,0,0,1
5005,83_045492,1983,DAIRYMENS,0.124,1,0.10044679644679644,0.024046796446796456,0,0,2
5006,83_045492,1983,HILLSIDE,0.13,0,0.10530712530712533,0.028907125307125317,0,0,2
5007,84_045492,1984,DAIRYMENS,0.124,1,0.09698248175182482,0.022882481751824817,0,0,2
5008,84_045492,1984,HILLSIDE,0.125,0,0.097764598540146,0.02366459854014599,0,0,2
5009,85_045492,1985,DAIRYMENS,0.12300000000000001,1,0.09294393511988716,0.02214393511988716,0,0,3
5010,85_045492,1985,HILLSIDE,0.1325,0,0.1001225317348378,0.0293225317348378,0,0,3
5011,85_045492,1985,SMITH,0.1338,0,0.10110486600846262,0.03030486600846262,0,0,3
5012,86_045492,1986,DAIRYMENS,0.12300000000000001,1,0.09086142709410548,0.020861427094105475,0,0,2
5013,86_045492,1986,HILLSIDE,0.135,0,0.09972595656670112,0.029725956566701132,0,0,2
5014,87_045492,1987,DAIRYMENS,0.135,1,0.097376304274655,0.02727630427465501,0,0,2
5015,87_045492,1987,SMITH,0.1371,0,0.09889104678559407,0.02879104678559408,0,0,2
5016,88_045492,1988,DAIRYMENS,0.128,1,0.08987680209698558,0.023276802096985568,0,0,3
5017,88_045492,1988,HILLSIDE,0.1375,0,0.09654734600262124,0.029947346002621236,0,0,3
5018,88_045492,1988,SMITH,0.1476,0,0.1036391874180865,0.0370391874180865,0,0,3
5019,80_050229,1980,BROOKFIELDDAIRY,0.12,1,0.12,0.048199999999999986,0,0,1
5020,81_050229,1981,BROOKFIELDDAIRY,0.1349,1,0.12249605932203388,0.04559605932203388,0,0,1
5021,82_050229,1982,BROOKFIELDDAIRY,0.129,1,0.10935403481012657,0.03335403481012657,0,0,1
5022,83_050229,1983,BROOKFIELDDAIRY,0.1313,1,0.10636019656019656,0.029960196560196575,0,0,1
5023,84_050229,1984,BROOKFIELDDAIRY,0.1313,1,0.10269193430656937,0.028591934306569356,0,0,1
5024,85_050229,1985,DEAN,0.1309,1,0.09891350493653032,0.02811350493653031,0,0,2
5025,85_050229,1985,SUPERIOR,0.1317,0,0.09951801833568406,0.028718018335684062,0,0,2
5026,86_050229,1986,DEAN,0.128,1,0.09455498104102034,0.02455498104102033,0,0,2
5027,86_050229,1986,SUPERIOR,0.1317,0,0.09728821096173734,0.027288210961737336,0,0,2
5028,87_050229,1987,DEAN,0.128,1,0.09232716257152472,0.02222716257152474,0,0,3
5029,87_050229,1987,BORDEN,0.1377,0,0.09932383036014808,0.02922383036014808,0,0,3
5030,87_050229,1987,SUPERIOR,0.1356,0,0.097809087849209,0.027709087849209016,0,0,3
5031,88_050229,1988,DEAN,0.1336,1,0.0938089121887287,0.027208912188728687,0,0,1
5032,89_050229,1989,DEAN,0.1319,1,0.08895726199842642,0.018157261998426436,0,0,1
5033,90_050229,1990,DEAN,0.1501,1,0.09771090522478736,0.018010905224787363,0,0,2
5034,90_050229,1990,BORDEN,0.155,0,0.10090066828675576,0.021200668286755764,0,0,2
5035,80_047514,1980,SMITH,0.1166,0,0.1166,0.044799999999999986,0,0,2
5036,80_047514,1980,SAN-A-PUREDAIRY,0.1143,1,0.1143,0.0425,0,0,2
5037,81_047514,1981,SMITH,0.1211,1,0.10996495762711862,0.033064957627118634,0,0,1
5038,82_047514,1982,SMITH,0.1272,1,0.10782816455696202,0.031828164556962024,0,0,1
5039,84_047514,1984,SMITH,0.1345,1,0.1051947080291971,0.031094708029197105,0,0,1
5040,85_047514,1985,REITER,0.1436,0,0.10851015514809592,0.03771015514809591,0,0,2
5041,85_047514,1985,SMITH,0.1355,1,0.10238945698166432,0.03158945698166432,0,0,2
5042,87_047514,1987,REITER,0.1083,1,0.07811743520700098,0.008017435207001003,0,0,2
5043,87_047514,1987,SMITH,0.1198,0,0.08641245371928644,0.01631245371928644,0,0,2
5044,88_047514,1988,REITER,0.1204,1,0.08454036697247706,0.017940366972477056,0,0,2
5045,88_047514,1988,SMITH,0.1403,0,0.0985134010484928,0.03191340104849279,0,0,2
5046,89_047514,1989,REITER,0.1228,1,0.08281995279307633,0.012019952793076312,0,0,2
5047,89_047514,1989,SMITH,0.1444,0,0.09738763178599527,0.026587631785995283,0,0,2
5048,90_047514,1990,SMITH,0.1539,1,0.10018459902794652,0.02048459902794654,0,0,2
5049,90_047514,1990,REITER,0.1625,0,0.10578295868772783,0.026082958687727826,0,0,2
5050,80_045591,1980,SMITH,0.122,1,0.122,0.0502,0,0,1
5051,81_045591,1981,SMITH,0.1265,1,0.1148684322033898,0.037968432203389815,0,0,1
5052,84_045591,1984,SMITH,0.129,0,0.10089306569343066,0.02679306569343066,0,0,2
5053,84_045591,1984,SUPERIOR,0.1277,1,0.09987631386861316,0.02577631386861315,0,0,2
5054,85_045591,1985,SMITH,0.13,1,0.09823342736248236,0.02743342736248236,0,0,2
5055,85_045591,1985,SUPERIOR,0.1314,0,0.0992913258110014,0.02849132581100139,0,0,2
5056,86_045591,1986,SMITH,0.131,1,0.09677111340916923,0.02677111340916924,0,0,3
5057,86_045591,1986,REITER,0.145,0,0.10711306446053084,0.03711306446053084,0,0,3
5058,86_045591,1986,SUPERIOR,0.1314,0,0.09706659772492243,0.027066597724922425,0,0,3
5059,87_045591,1987,SMITH,0.1353,1,0.097592696061932,0.02749269606193201,0,0,3
5060,87_045591,1987,REITER,0.145,0,0.10458936385055537,0.034489363850555364,0,0,3
5061,87_045591,1987,SUPERIOR,0.1356,0,0.097809087849209,0.027709087849209016,0,0,3
5062,88_045591,1988,SMITH,0.1346,1,0.0945110747051114,0.027911074705111397,0,0,2
5063,88_045591,1988,REITER,0.145,0,0.10181356487549148,0.03521356487549146,0,0,2
5064,89_045591,1989,SMITH,0.1414,1,0.09536434303697876,0.02456434303697876,0,0,2
5065,90_045591,1990,SMITH,0.1535,1,0.09992421020656136,0.020224210206561358,0,0,1
5066,80_044669,1980,MEADOWGOLD,0.1345,1,0.1345,0.0627,0,0,3
5067,81_044669,1981,ROYALCREST,0.124,1,0.11259830508474575,0.03569830508474575,0,0,3
5068,82_044669,1982,MEADOWGOLD,0.1218,1,0.10325055379746836,0.027250553797468352,0,0,3
5069,83_044669,1983,MEADOWGOLD,0.1175,1,0.0951814401814402,0.018781440181440196,0,0,3
5070,84_044669,1984,MEADOWGOLD,0.1185,1,0.0926808394160584,0.0185808394160584,0,0,2
5071,85_044669,1985,MEADOWGOLD,0.121,1,0.0914326516220028,0.02063265162200281,0,0,1
5072,87_044669,1987,SMITH,0.122,1,0.0879993268259845,0.01789932682598451,0,0,1
5073,88_044669,1988,SMITH,0.128,1,0.08987680209698558,0.023276802096985568,0,0,2
5074,88_044669,1988,LOUISTRAUTH,0.1325,0,0.09303653342070774,0.02643653342070773,1,0,2
5075,89_044669,1989,MODERNFOODS,0.129,1,0.08700141620771047,0.01620141620771047,0,0,2
5076,89_044669,1989,JOHNSON'SDAIRY,0.155,0,0.10453658536585364,0.03373658536585365,0,0,2
5077,81_045484,1981,DIAMONDHARMONY,0.1225,1,0.1112362288135593,0.0343362288135593,0,0,2
5078,81_045484,1981,ROYALCREST,0.125,0,0.11350635593220335,0.036606355932203384,0,0,2
5079,82_045484,1982,ROYALCREST,0.1425,1,0.12079806170886072,0.044798061708860734,0,0,1
5080,83_045484,1983,SIDNEYDAIRY,0.1344,0,0.10887136647136647,0.032471366471366475,0,0,2
5081,83_045484,1983,ROYALCREST,0.1275,1,0.1032819882819883,0.026881988281988303,0,0,2
5082,87_045484,1987,MEADOWGOLD,0.145,1,0.10458936385055537,0.034489363850555364,0,0,1
5083,88_045484,1988,MEADOWGOLD,0.145,1,0.10181356487549148,0.03521356487549146,0,0,1
5084,89_045484,1989,MEADOWGOLD,0.1506,1,0.10156909520062944,0.030769095200629426,0,0,3
5085,90_045484,1990,SMITH,0.1637,0,0.10656412515188336,0.02686412515188336,0,0,3
5086,90_045484,1990,REITER,0.16899999999999998,0,0.11001427703523692,0.03031427703523694,0,0,3
5087,90_045484,1990,SIDNEYDAIRY,0.1513,1,0.09849207168894288,0.018792071688942882,0,0,3
5088,80_045476,1980,SMITH,0.1233,0,0.1233,0.0515,0,0,2
5089,80_045476,1980,DIAMONDHARMONY,0.121,1,0.121,0.0492,0,0,2
5090,81_045476,1981,DIAMONDHARMONY,0.1275,0,0.11577648305084745,0.03887648305084744,0,0,4
5091,81_045476,1981,MEADOWGOLD,0.1375,0,0.12485699152542372,0.047956991525423716,0,0,4
5092,81_045476,1981,ROYALCREST,0.135,0,0.12258686440677966,0.04568686440677966,0,0,4
5093,81_045476,1981,SMITH,0.125,1,0.11350635593220335,0.036606355932203384,0,0,4
5094,82_045476,1982,SMITH,0.12300000000000001,1,0.10426780063291137,0.028267800632911382,0,0,2
5095,82_045476,1982,ROYALCREST,0.1275,0,0.10808247626582278,0.03208247626582278,0,0,2
5096,84_045476,1984,SMITH,0.131,1,0.102457299270073,0.028357299270073005,0,0,1
5097,85_045476,1985,SMITH,0.128,1,0.09672214386459804,0.025922143864598027,0,0,2
5098,85_045476,1985,BEATRICE,0.131,0,0.09898906911142454,0.02818906911142453,0,0,2
5099,86_045476,1986,BEATRICE,0.1295,0,0.0956630472250948,0.025663047225094784,0,0,2
5100,86_045476,1986,SMITH,0.128,1,0.09455498104102034,0.02455498104102033,0,0,2
5101,87_045476,1987,MEADOWGOLD,0.13,0,0.09376977448670483,0.02366977448670482,0,0,2
5102,87_045476,1987,BORDEN,0.128,1,0.09232716257152472,0.02222716257152474,0,0,2
5103,88_045476,1988,MEADOWGOLD,0.135,1,0.09479193971166447,0.02819193971166448,0,0,2
5104,88_045476,1988,SMITH,0.1364,0,0.09577496723460026,0.02917496723460025,0,0,2
5105,89_045476,1989,MEADOWGOLD,0.14,1,0.09442014162077106,0.023620141620771057,0,0,2
5106,89_045476,1989,SMITH,0.1424,0,0.09603877261998428,0.02523877261998426,0,0,2
5107,90_045476,1990,SMITH,0.1637,0,0.10656412515188336,0.02686412515188336,0,0,2
5108,90_045476,1990,REITER,0.1469,1,0.09562779465370594,0.015927794653705946,0,0,2
5109,87_050054,1987,REITER,0.1346,1,0.09708778189161897,0.02698778189161899,0,0,2
5110,87_050054,1987,SMITH,0.1383,0,0.09975661393470213,0.02965661393470212,0,0,2
5111,89_050054,1989,REITER,0.1502,0,0.10129932336742722,0.030499323367427226,0,0,2
5112,89_050054,1989,SMITH,0.1434,1,0.09671320220298978,0.02591320220298977,0,0,2
5113,90_050054,1990,REITER,0.1679,1,0.10929820777642768,0.029598207776427687,0,0,1
5114,83_047373,1983,H.MEYER,0.0969,1,0.0784943110943111,0.002094311094311102,1,0,6
5115,83_047373,1983,BOERGER,0.115,0,0.09315630315630316,0.016756303156303182,0,0,6
5116,83_047373,1983,COORSBROTHERS,0.1065,0,0.08627083727083727,0.009870837270837277,1,0,6
5117,83_047373,1983,LOUISTRAUTH,0.098,0,0.0793853713853714,0.002985371385371402,1,0,6
5118,83_047373,1983,ROYALCREST,0.135,0,0.10935739935739937,0.032957399357399365,0,0,6
5119,83_047373,1983,WAYNEDAIRY,0.12300000000000001,0,0.09963674163674163,0.02323674163674165,0,0,6
5120,86_047373,1986,H.MEYER,0.1225,1,0.090492071699414,0.020492071699413986,1,1,3
5121,86_047373,1986,COORSBROTHERS,0.1395,0,0.10305015511892453,0.033050155118924514,1,1,3
5122,86_047373,1986,LOUISTRAUTH,0.125,0,0.0923388486728714,0.02233884867287141,1,1,3
5123,87_047373,1987,H.MEYER,0.1325,1,0.0955730393806799,0.02547303938067991,1,1,3
5124,87_047373,1987,COORSBROTHERS,0.1475,0,0.10639262874453044,0.036292628744530465,1,1,3
5125,87_047373,1987,LOUISTRAUTH,0.1485,0,0.1071139347021205,0.0370139347021205,1,1,3
5126,88_047373,1988,H.MEYER,0.1375,1,0.09654734600262124,0.029947346002621236,1,1,3
5127,88_047373,1988,COORSBROTHERS,0.147,0,0.10321788990825688,0.03661788990825686,1,1,3
5128,88_047373,1988,LOUISTRAUTH,0.1463,0,0.102726376146789,0.03612637614678898,1,1,3
5129,89_047373,1989,LOUISTRAUTH,0.114,1,0.07688497246262785,0.006084972462627847,1,1,1
5130,90_047373,1990,H.MEYER,0.156,0,0.1015516403402187,0.021851640340218702,1,1,3
5131,90_047373,1990,COORSBROTHERS,0.17,0,0.11066524908869987,0.03096524908869988,1,1,3
5132,90_047373,1990,LOUISTRAUTH,0.153,1,0.09959872417982987,0.01989872417982988,1,1,3
5133,80_049312,1980,GROVEDAIRY,0.11800000000000001,1,0.11800000000000001,0.046199999999999984,0,0,1
5134,81_049312,1981,GROVEDAIRY,0.11800000000000001,1,0.10714999999999998,0.030249999999999982,0,0,1
5135,82_049312,1982,GROVEDAIRY,0.11900000000000001,1,0.10087697784810123,0.02487697784810125,0,0,1
5136,83_049312,1983,GROVEDAIRY,0.122,1,0.09882668682668684,0.02242668682668683,0,0,1
5137,84_049312,1984,GROVEDAIRY,0.122,1,0.09541824817518248,0.02131824817518249,0,0,1
5138,85_049312,1985,GROVEDAIRY,0.125,1,0.09445521861777152,0.023655218617771503,0,0,1
5139,86_049312,1986,GROVEDAIRY,0.12300000000000001,1,0.09086142709410548,0.020861427094105475,0,0,1
5140,87_049312,1987,GROVEDAIRY,0.126,1,0.09088455065634468,0.020784550656344672,0,0,1
5141,88_049312,1988,GROVEDAIRY,0.126,1,0.08847247706422018,0.02187247706422017,0,0,1
5142,89_049312,1989,GROVEDAIRY,0.136,1,0.09172242328874902,0.02092242328874902,0,0,1
5143,80_048488,1980,SMITH,0.1109,1,0.1109,0.0391,0,0,2
5144,81_048488,1981,SMITH,0.1218,1,0.11060059322033897,0.03370059322033897,0,0,1
5145,82_048488,1982,SMITH,0.1245,1,0.10553935917721516,0.029539359177215174,0,0,1
5146,85_048488,1985,SMITH,0.1295,1,0.09785560648801128,0.02705560648801128,0,0,3
5147,85_048488,1985,HILLSIDE,0.14,0,0.1057898448519041,0.034989844851904095,0,0,3
5148,85_048488,1985,REITER,0.145,0,0.10956805359661494,0.038768053596614935,0,0,3
5149,86_048488,1986,SMITH,0.129,1,0.0952936918304033,0.02529369183040329,0,0,2
5150,86_048488,1986,HILLSIDE,0.14,0,0.103419510513616,0.033419510513616,0,0,2
5151,87_048488,1987,SMITH,0.1353,1,0.097592696061932,0.02749269606193201,0,0,2
5152,87_048488,1987,REITER,0.145,0,0.10458936385055537,0.034489363850555364,0,0,2
5153,88_048488,1988,SMITH,0.1354,1,0.09507280471821757,0.028472804718217545,0,0,3
5154,88_048488,1988,HILLSIDE,0.146,0,0.10251572739187416,0.035915727391874167,0,0,3
5155,88_048488,1988,REITER,0.145,0,0.10181356487549148,0.03521356487549146,0,0,3
5156,89_048488,1989,HILLSIDE,0.1525,0,0.10285051140833988,0.03205051140833988,0,0,3
5157,89_048488,1989,REITER,0.159,0,0.10723430369787568,0.03643430369787569,0,0,3
5158,89_048488,1989,SMITH,0.1414,1,0.09536434303697876,0.02456434303697876,0,0,3
5159,90_048488,1990,SMITH,0.1535,1,0.09992421020656136,0.020224210206561358,0,0,2
5160,90_048488,1990,HILLSIDE,0.1675,0,0.10903781895504253,0.029337818955042533,0,0,2
5161,82_048934,1982,TOFTDAIRY,0.11,1,0.09324762658227848,0.017247626582278474,0,0,1
5162,83_048934,1983,TOFTDAIRY,0.11,1,0.08910602910602912,0.012706029106029124,0,0,1
5163,84_048934,1984,TOFTDAIRY,0.1143,1,0.08939594890510949,0.015295948905109491,0,0,1
5164,85_048934,1985,TOFTDAIRY,0.11,1,0.08312059238363892,0.01232059238363892,0,0,1
5165,86_048934,1986,TOFTDAIRY,0.1095,1,0.08088883143743536,0.010888831437435352,0,0,1
5166,87_048934,1987,TOFTDAIRY,0.1125,1,0.08114692022887916,0.011046920228879169,0,0,2
5167,87_048934,1987,SMITH,0.1259,0,0.09081242006058568,0.020712420060585667,0,0,2
5168,88_048934,1988,TOFTDAIRY,0.1195,1,0.08390842070773262,0.017308420707732627,0,0,2
5169,88_048934,1988,SMITH,0.1403,0,0.0985134010484928,0.03191340104849279,0,0,2
5170,89_048934,1989,TOFTDAIRY,0.1268,1,0.08551767112509834,0.014717671125098338,0,0,2
5171,89_048934,1989,SMITH,0.1444,0,0.09738763178599527,0.026587631785995283,0,0,2
5172,90_048934,1990,TOFTDAIRY,0.1565,1,0.10187712636695016,0.02217712636695017,0,0,1
5173,86_047928,1986,FLAVORICH,0.124,1,0.09160013788348843,0.02160013788348844,0,0,3
5174,86_047928,1986,JOHNSON'SDAIRY,0.127,0,0.09381627025163736,0.02381627025163735,0,0,3
5175,86_047928,1986,MODERNFOODS,0.13,0,0.09603240261978628,0.026032402619786274,0,0,3
5176,87_047928,1987,MODERNFOODS,0.1235,1,0.08908128576236958,0.018981285762369567,0,0,3
5177,87_047928,1987,FLAVORICH,0.1246,0,0.08987472231571861,0.01977472231571861,0,0,3
5178,87_047928,1987,JOHNSON'SDAIRY,0.14,0,0.1009828340626052,0.0308828340626052,0,0,3
5179,88_047928,1988,MODERNFOODS,0.1195,1,0.08390842070773262,0.017308420707732627,0,0,2
5180,88_047928,1988,JOHNSON'SDAIRY,0.127,0,0.08917463958060289,0.022574639580602882,0,0,2
5181,89_047928,1989,MODERNFOODS,0.121,1,0.0816059795436664,0.010805979543666395,0,0,1
5182,90_047928,1990,MODERNFOODS,0.1565,1,0.10187712636695016,0.02217712636695017,0,0,2
5183,90_047928,1990,JOHNSON'SDAIRY,0.1735,0,0.11294365127582015,0.033243651275820164,0,0,2
5184,86_047845,1986,DANVILLEDAIRY,0.1407,0,0.10393660806618406,0.03393660806618405,0,0,2
5185,86_047845,1986,L.G.DAIRY,0.13,1,0.09603240261978628,0.026032402619786274,0,0,2
5186,88_047845,1988,DANVILLEDAIRY,0.1549,1,0.1087649737876802,0.042164973787680214,0,0,2
5187,88_047845,1988,FLEMINGS,0.16,0,0.11234600262123197,0.045746002621231976,0,0,2
5188,89_047845,1989,DANVILLEDAIRY,0.156,1,0.10521101494885916,0.03441101494885916,0,0,2
5189,89_047845,1989,FLEMINGS,0.16,0,0.1079087332808812,0.0371087332808812,0,0,2
5190,90_047845,1990,DANVILLEDAIRY,0.153,1,0.09959872417982987,0.01989872417982988,0,0,2
5191,90_047845,1990,FLEMINGS,0.2,0,0.13019441069258808,0.05049441069258809,0,0,2
5192,81_043935,1981,WAYNEDAIRY,0.134,1,0.12167881355932203,0.04477881355932202,0,0,1
5193,82_043935,1982,WAYNEDAIRY,0.138,1,0.11698338607594935,0.04098338607594937,0,0,1
5194,83_043935,1983,ROYALCREST,0.131,0,0.10611718011718012,0.029717180117180136,0,0,2
5195,83_043935,1983,WANEDAIRY,0.13,1,0.10530712530712533,0.028907125307125317,0,0,2
5196,84_043935,1984,MEADOWGOLD,0.1176,1,0.09197693430656936,0.01787693430656935,0,0,1
5197,85_043935,1985,MEADOWGOLD,0.1192,1,0.0900724964739069,0.0192724964739069,0,0,1
5198,86_043935,1986,MEADOWGOLD,0.1192,1,0.08805432609445019,0.018054326094450183,0,0,1
5199,87_043935,1987,H.MEYER,0.1162,1,0.0838157522719623,0.013715752271962298,1,1,1
5200,88_043935,1988,H.MEYER,0.1212,1,0.08510209698558323,0.018502096985583225,1,1,1
5201,89_043935,1989,WAYNEDAIRY,0.1624,0,0.1095273642800944,0.038727364280094406,0,0,2
5202,89_043935,1989,H.MEYER,0.1246,1,0.08403392604248623,0.01323392604248623,1,0,2
5203,80_046094,1980,H.MEYER,0.133,1,0.133,0.0612,1,0,2
5204,80_046094,1980,WILSON,0.1385,0,0.1385,0.06670000000000001,0,0,2
5205,81_046094,1981,LOUISTRAUTH,0.127,1,0.11532245762711862,0.03842245762711863,1,1,3
5206,81_046094,1981,COORSBROTHERS,0.134,0,0.12167881355932203,0.04477881355932202,1,1,3
5207,81_046094,1981,H.MEYER,0.133,0,0.1207707627118644,0.0438707627118644,1,1,3
5208,82_046094,1982,LOUISTRAUTH,0.1225,1,0.10384394778481013,0.027843947784810117,1,1,3
5209,82_046094,1982,COORSBROTHERS,0.1305,0,0.11062559335443037,0.03462559335443037,1,1,3
5210,82_046094,1982,H.MEYER,0.141,0,0.11952650316455693,0.04352650316455693,1,1,3
5211,83_043901,1983,HILLSIDE,0.1235,0,0.10004176904176904,0.023641769041769053,0,0,3
5212,83_043901,1983,DAIRYMENS,0.1225,1,0.09923171423171424,0.022831714231714248,0,0,3
5213,83_043901,1983,AAV,0.1231,0,0.09971774711774713,0.02331774711774713,0,0,3
5214,85_043901,1985,AAV,0.1231,1,0.09301949929478136,0.02221949929478137,0,0,2
5215,85_043901,1985,HILLSIDE,0.1245,0,0.0940773977433004,0.023277397743300413,0,0,2
5216,86_043901,1986,HILLSIDE,0.1213,1,0.08960561875215442,0.019605618752154427,0,0,1
5217,87_043901,1987,HILLSIDE,0.13,1,0.09376977448670483,0.02366977448670482,0,0,1
5218,88_043901,1988,HILLSIDE,0.13,1,0.09128112712975098,0.024681127129750968,0,0,1
5219,89_043901,1989,DAIRYMENS,0.13699999999999998,1,0.09239685287175453,0.021596852871754533,0,0,2
5220,89_043901,1989,HILLSIDE,0.1395,0,0.0940829268292683,0.023282926829268302,0,0,2
5221,85_047332,1985,H.MEYER,0.1225,1,0.09256611424541608,0.021766114245416062,1,1,3
5222,85_047332,1985,COORSBROTHERS,0.1325,0,0.1001225317348378,0.0293225317348378,1,1,3
5223,85_047332,1985,LOUISTRAUTH,0.124,0,0.09369957686882932,0.022899576868829333,1,1,3
5224,86_047332,1986,H.MEYER,0.1225,1,0.090492071699414,0.020492071699413986,1,1,3
5225,86_047332,1986,COORSBROTHERS,0.1315,0,0.09714046880386074,0.027140468803860732,1,1,3
5226,86_047332,1986,LOUISTRAUTH,0.14,0,0.103419510513616,0.033419510513616,1,1,3
5227,87_047332,1987,H.MEYER,0.1375,1,0.09917956916863008,0.029079569168630092,1,1,3
5228,87_047332,1987,COORSBROTHERS,0.147,0,0.10603197576573543,0.03593197576573544,1,1,3
5229,87_047332,1987,LOUISTRAUTH,0.1525,0,0.10999915853248064,0.03989915853248065,1,1,3
5230,88_047332,1988,H.MEYER,0.1525,1,0.10707978374836173,0.040479783748361725,1,1,3
5231,88_047332,1988,COORSBROTHERS,0.1659,0,0.1164887614678899,0.0498887614678899,1,1,3
5232,88_047332,1988,LOUISTRAUTH,0.1606,0,0.1127673001310616,0.04616730013106159,1,1,3
5233,80_047936,1980,VALLEYBELL,0.13,1,0.13,0.0582,0,0,1
5234,81_047936,1981,VALLEYBELL,0.1325,1,0.12031673728813558,0.04341673728813558,0,0,1
5235,82_047936,1982,VALLEYBELL,0.1325,1,0.11232100474683544,0.03632100474683543,0,0,1
5236,83_047936,1983,VALLEYBELL,0.1325,1,0.10733226233226234,0.030932262332262345,0,0,1
5237,84_047936,1984,VALLEYBELL,0.14,1,0.10949635036496352,0.035396350364963525,0,0,1
5238,85_047936,1985,VALLEYBELL,0.1375,1,0.10390074047954866,0.03310074047954865,0,0,1
5239,90_047936,1990,VALLEYBELL,0.163,1,0.10610844471445928,0.026408444714459287,0,0,2
5240,90_047936,1990,MODERNFOODS,0.175,0,0.11392010935601456,0.034220109356014564,0,0,2
5241,87_046870,1987,UNITEDDAIRY,0.1225,1,0.08835997980477953,0.01825997980477953,0,0,2
5242,87_046870,1987,BORDEN,0.136,0,0.09809761023224504,0.02799761023224505,0,0,2
5243,88_046870,1988,UNITEDDAIRY,0.13,1,0.09128112712975098,0.024681127129750968,0,0,1
5244,89_046870,1989,UNITEDDAIRY,0.1365,1,0.09205963808025178,0.02125963808025177,0,0,1
5245,90_046870,1990,UNITEDDAIRY,0.155,1,0.10090066828675576,0.021200668286755764,0,0,1
5246,80_044081,1980,H.MEYER,0.1275,1,0.1275,0.0557,1,0,4
5247,80_044081,1980,COORSBROTHERS,0.146,0,0.146,0.07419999999999999,1,0,4
5248,80_044081,1980,LOUISTRAUTH,0.141,0,0.141,0.06919999999999997,1,0,4
5249,80_044081,1980,WILSON,0.1396,0,0.1396,0.0678,0,0,4
5250,81_044081,1981,H.MEYER,0.113,1,0.10260974576271184,0.025709745762711855,1,1,3
5251,81_044081,1981,COORSBROTHERS,0.12,0,0.10896610169491523,0.032066101694915236,1,1,3
5252,81_044081,1981,LOUISTRAUTH,0.1155,0,0.10487987288135593,0.027979872881355918,1,1,3
5253,82_044081,1982,H.MEYER,0.1277,1,0.10825201740506328,0.03225201740506328,1,0,4
5254,82_044081,1982,COORSBROTHERS,0.14300000000000002,0,0.12122191455696199,0.045221914556962006,1,0,4
5255,82_044081,1982,LOUISTRAUTH,0.1439,0,0.12198484968354427,0.045984849683544285,1,0,4
5256,82_044081,1982,ROYALCREST,0.1295,0,0.10977788765822784,0.03377788765822784,0,0,4
5257,83_044081,1983,H.MEYER,0.1033,0,0.0836786618786619,0.007278661878661898,1,0,4
5258,83_044081,1983,COORSBROTHERS,0.129,0,0.10449707049707052,0.028097070497070508,1,0,4
5259,83_044081,1983,LOUISTRAUTH,0.1023,1,0.08286860706860708,0.00646860706860708,1,0,4
5260,83_044081,1983,ROYALCREST,0.1289,0,0.104416065016065,0.028016065016065017,0,0,4
5261,84_044081,1984,LOUISTRAUTH,0.1188,1,0.09291547445255477,0.01881547445255476,1,1,3
5262,84_044081,1984,COORSBROTHERS,0.133,0,0.10402153284671536,0.02992153284671535,1,1,3
5263,84_044081,1984,H.MEYER,0.1297,0,0.10144054744525548,0.02734054744525549,1,1,3
5264,85_044081,1985,LOUISTRAUTH,0.1236,1,0.09339732016925248,0.022597320169252463,1,1,3
5265,85_044081,1985,COORSBROTHERS,0.1325,0,0.1001225317348378,0.0293225317348378,1,1,3
5266,85_044081,1985,H.MEYER,0.1297,0,0.09800673483779973,0.027206734837799715,1,1,3
5267,87_044081,1987,LOUISTRAUTH,0.134,1,0.09665499831706496,0.026554998317064968,1,1,2
5268,87_044081,1987,H.MEYER,0.1475,0,0.10639262874453044,0.036292628744530465,1,1,2
5269,88_044081,1988,LOUISTRAUTH,0.1494,1,0.10490307994757536,0.03830307994757536,1,1,1
5270,89_044081,1989,COORSBROTHERS,0.129,0,0.08700141620771047,0.01620141620771047,1,1,3
5271,89_044081,1989,H.MEYER,0.1265,1,0.0853153422501967,0.014515342250196697,1,1,3
5272,89_044081,1989,LOUISTRAUTH,0.1294,0,0.08727118804091266,0.01647118804091266,1,1,3
5273,90_044081,1990,H.MEYER,0.1575,1,0.1025280984204131,0.022828098420413112,1,1,3
5274,90_044081,1990,COORSBROTHERS,0.184,0,0.11977885783718102,0.04007885783718103,1,1,3
5275,90_044081,1990,LOUISTRAUTH,0.161,0,0.1048065006075334,0.025106500607533416,1,1,3
5276,90_044073,1990,SMITH,0.1549,1,0.10083557108140948,0.021135571081409482,0,0,2
5277,90_044073,1990,R&R,0.177,0,0.11522205346294045,0.03552205346294045,0,0,2
5278,80_065227,1980,GOSHEN,0.1216,1,0.1216,0.0498,0,0,1
5279,81_065227,1981,GOSHEN,0.1277,1,0.11595809322033895,0.03905809322033897,0,0,1
5280,82_065227,1982,GOSHEN,0.1266,1,0.10731954113924047,0.03131954113924049,0,0,1
5281,83_065227,1983,GOSHEN,0.129,1,0.10449707049707052,0.028097070497070508,0,0,1
